line_item_id,claim_id,repair_id,vehicle_id,line_item_type,description,part_type,quantity,unit_cost,labor_hours,labor_rate,labor_type,line_total,part_action,part_action_is_synthetic
43984,3949,5483,3069,Paint Materials,Paint Materials - Quarter Panel,,1.0,344.2,,,,344.2,,False
43985,3949,5483,3069,Part,Door Panel - Driver,OEM,1.0,1619.46,,,,1619.46,Replaced,True
43986,3949,5483,3069,Labor,R&I / Replace - Door Panel - Driver,,,,7.52,174.01,Body,1308.75,,False
43987,3949,5483,3069,Towing,Flatbed Tow - 13mi,,1.0,158.31,,,,158.31,,False
43988,3949,5483,3069,Administrative Fee,Shop Supplies / Admin Fee,,,484.51,,,,484.51,,False
43989,3949,5483,3069,Sales Tax,Sales Tax (NY 8.00%),,,380.93,,,,380.93,,False
43990,3949,5484,3069,Part,Front Fender - Left,Aftermarket,1.0,3082.82,,,,3082.82,Replaced,True
43991,3949,5484,3069,Labor,R&I / Replace - Front Fender - Left,,,,4.05,877.23,Body,3556.96,,False
43992,3949,5484,3069,Paint Labor,Refinish - Front Fender - Left,,,,4.24,667.02,Paint,2829.2,,False
43993,3949,5484,3069,Paint Materials,Paint Materials - Front Fender - Left,,1.0,2286.18,,,,2286.18,,False
43994,3949,5484,3069,Towing,Flatbed Tow - 9mi,,1.0,141.72,,,,141.72,,False
43995,3949,5484,3069,Rental/LOU,Rental Car - 21 days,,21.0,51.16,,,,1074.35,,False
43996,3949,5484,3069,Administrative Fee,Shop Supplies / Admin Fee,,,803.29,,,,803.29,,False
43997,3949,5484,3069,Sales Tax,Sales Tax (NY 8.00%),,,246.63,,,,246.63,,False
43998,3949,5485,3069,Part,Door Panel - Driver,Aftermarket,1.0,913.5,,,,913.5,Replaced,True
43999,3949,5485,3069,Labor,R&I / Replace - Door Panel - Driver,,,,8.72,142.96,Body,1246.15,,False
44000,3949,5485,3069,Paint Labor,Refinish - Door Panel - Driver,,,,3.17,130.83,Paint,415.02,,False
44001,3949,5485,3069,Paint Materials,Paint Materials - Door Panel - Driver,,1.0,240.59,,,,240.59,,False
44002,3949,5485,3069,Part,Quarter Panel,Aftermarket,1.0,1158.29,,,,1158.29,Replaced,True
44003,3949,5485,3069,Labor,R&I / Replace - Quarter Panel,,,,14.76,211.91,Frame,3127.54,,False
44004,3949,5485,3069,Paint Labor,Refinish - Quarter Panel,,,,4.26,133.37,Paint,568.78,,False
44005,3949,5485,3069,Paint Materials,Paint Materials - Quarter Panel,,1.0,337.17,,,,337.17,,False
44006,3949,5485,3069,Part,Front Fender - Left,OEM,1.0,949.88,,,,949.88,Replaced,True
44007,3949,5485,3069,Labor,R&I / Replace - Front Fender - Left,,,,4.21,140.77,Body,593.19,,False
44008,3949,5485,3069,Paint Labor,Refinish - Front Fender - Left,,,,4.5,118.78,Paint,534.72,,False
44009,3949,5485,3069,Paint Materials,Paint Materials - Front Fender - Left,,1.0,338.39,,,,338.39,,False
44010,3949,5485,3069,Towing,Flatbed Tow - 13mi,,1.0,161.16,,,,161.16,,False
44011,3949,5485,3069,Rental/LOU,Rental Car - 19 days,,19.0,30.14,,,,572.73,,False
44012,3949,5485,3069,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,120.63,,,,120.63,,False
44013,3949,5485,3069,Administrative Fee,Shop Supplies / Admin Fee,,,52.8,,,,52.8,,False
44014,3949,5485,3069,Sales Tax,Sales Tax (NY 8.00%),,,241.73,,,,241.73,,False
44015,3950,5486,2724,Part,Rear Bumper Cover,Aftermarket,1.0,2046.03,,,,2046.03,Repaired,True
44016,3950,5486,2724,Labor,R&I / Replace - Rear Bumper Cover,,,,1.48,235.73,Body,348.68,,False
44017,3950,5486,2724,Paint Labor,Refinish - Rear Bumper Cover,,,,1.7,229.63,Paint,390.22,,False
44018,3950,5486,2724,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,242.9,,,,242.9,,False
44019,3950,5486,2724,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,147.67,,,,147.67,,False
44020,3950,5486,2724,Administrative Fee,Shop Supplies / Admin Fee,,,172.36,,,,172.36,,False
44021,3951,5487,4773,Part,Front Bumper Cover,OEM,1.0,1143.97,,,,1143.97,Repaired,True
44022,3951,5487,4773,Labor,R&I / Replace - Front Bumper Cover,,,,2.07,228.22,Body,471.35,,False
44023,3951,5487,4773,Paint Labor,Refinish - Front Bumper Cover,,,,0.91,233.13,Paint,212.97,,False
44024,3951,5487,4773,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,100.65,,,,100.65,,False
44025,3951,5487,4773,Towing,Flatbed Tow - 13mi,,1.0,180.0,,,,180.0,,False
44026,3951,5487,4773,Rental/LOU,Rental Car - 10 days,,10.0,30.3,,,,303.05,,False
44027,3951,5487,4773,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,90.98,,,,90.98,,False
44028,3952,5488,2297,Part,Headlight Assembly - Right,OEM,1.0,634.0,,,,634.0,Reused,True
44029,3952,5488,2297,Labor,R&I / Replace - Headlight Assembly - Right,,,,0.46,137.57,Body,63.54,,False
44030,3952,5488,2297,Part,Front Fender - Right,Reconditioned,1.0,354.54,,,,354.54,Repaired,True
44031,3952,5488,2297,Labor,R&I / Replace - Front Fender - Right,,,,1.86,157.58,Body,292.54,,False
44032,3952,5488,2297,Paint Labor,Refinish - Front Fender - Right,,,,1.05,136.66,Paint,143.79,,False
44033,3952,5488,2297,Paint Materials,Paint Materials - Front Fender - Right,,1.0,72.81,,,,72.81,,False
44034,3952,5488,2297,Storage,Storage - 1 days,,1.0,57.67,,,,57.67,,False
44035,3952,5488,2297,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,130.82,,,,130.82,,False
44036,3952,5488,2297,Administrative Fee,Shop Supplies / Admin Fee,,,57.09,,,,57.09,,False
44037,3952,5488,2297,Sales Tax,Sales Tax (NY 8.00%),,,79.08,,,,79.08,,False
44038,3952,5489,2297,Part,Front Fender - Right,OEM,1.0,981.75,,,,981.75,Replaced,True
44039,3952,5489,2297,Labor,R&I / Replace - Front Fender - Right,,,,1.62,194.06,Body,313.59,,False
44040,3952,5489,2297,Paint Labor,Refinish - Front Fender - Right,,,,2.19,165.62,Paint,362.84,,False
44041,3952,5489,2297,Paint Materials,Paint Materials - Front Fender - Right,,1.0,274.28,,,,274.28,,False
44042,3952,5489,2297,Storage,Storage - 5 days,,5.0,65.01,,,,325.04,,False
44043,3952,5489,2297,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,130.14,,,,130.14,,False
44044,3952,5489,2297,Administrative Fee,Shop Supplies / Admin Fee,,,98.32,,,,98.32,,False
44045,3952,5489,2297,Sales Tax,Sales Tax (NY 8.00%),,,78.54,,,,78.54,,False
44046,3953,5490,736,Part,Front Fender - Right,OEM,1.0,2417.11,,,,2417.11,Replaced,True
44047,3953,5490,736,Labor,R&I / Replace - Front Fender - Right,,,,2.56,675.53,Body,1727.55,,False
44048,3953,5490,736,Paint Labor,Refinish - Front Fender - Right,,,,2.01,526.0,Paint,1058.06,,False
44049,3953,5490,736,Paint Materials,Paint Materials - Front Fender - Right,,1.0,750.5,,,,750.5,,False
44050,3953,5490,736,Towing,Flatbed Tow - 35mi,,1.0,283.42,,,,283.42,,False
44051,3953,5490,736,Storage,Storage - 6 days,,6.0,51.83,,,,310.96,,False
44052,3953,5490,736,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,125.98,,,,125.98,,False
44053,3953,5490,736,Administrative Fee,Shop Supplies / Admin Fee,,,271.64,,,,271.64,,False
44054,3953,5490,736,Sales Tax,Sales Tax (IL 6.25%),,,151.07,,,,151.07,,False
44055,3954,5491,686,Part,Rear Bumper Cover,OEM,1.0,873.12,,,,873.12,Repaired,True
44056,3954,5491,686,Labor,R&I / Replace - Rear Bumper Cover,,,,2.04,190.23,Body,388.66,,False
44057,3954,5491,686,Paint Labor,Refinish - Rear Bumper Cover,,,,2.03,173.99,Paint,353.07,,False
44058,3954,5491,686,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,212.28,,,,212.28,,False
44059,3954,5491,686,Part,Tail Light Assembly,Aftermarket,1.0,289.42,,,,289.42,Repaired,True
44060,3954,5491,686,Labor,R&I / Replace - Tail Light Assembly,,,,0.61,188.33,Body,114.93,,False
44061,3954,5491,686,Administrative Fee,Shop Supplies / Admin Fee,,,118.61,,,,118.61,,False
44062,3954,5491,686,Sales Tax,Sales Tax (IL 6.25%),,,72.66,,,,72.66,,False
44063,3954,5492,686,Part,Rear Bumper Cover,Used/Recycled,1.0,503.99,,,,503.99,Reused,True
44064,3954,5492,686,Labor,R&I / Replace - Rear Bumper Cover,,,,1.71,263.46,Body,451.2,,False
44065,3954,5492,686,Paint Labor,Refinish - Rear Bumper Cover,,,,2.31,198.85,Paint,460.28,,False
44066,3954,5492,686,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,348.24,,,,348.24,,False
44067,3954,5492,686,Towing,Flatbed Tow - 19mi,,1.0,231.91,,,,231.91,,False
44068,3954,5492,686,Rental/LOU,Rental Car - 4 days,,4.0,38.44,,,,153.77,,False
44069,3954,5492,686,Administrative Fee,Shop Supplies / Admin Fee,,,109.16,,,,109.16,,False
44070,3954,5492,686,Sales Tax,Sales Tax (IL 6.25%),,,31.5,,,,31.5,,False
44071,3955,5493,1816,Part,Front Fender - Right,Used/Recycled,1.0,749.42,,,,749.42,Repaired,True
44072,3955,5493,1816,Labor,R&I / Replace - Front Fender - Right,,,,1.17,219.9,Body,256.49,,False
44073,3955,5493,1816,Paint Labor,Refinish - Front Fender - Right,,,,1.45,204.96,Paint,297.01,,False
44074,3955,5493,1816,Paint Materials,Paint Materials - Front Fender - Right,,1.0,214.88,,,,214.88,,False
44075,3955,5493,1816,Towing,Flatbed Tow - 13mi,,1.0,180.27,,,,180.27,,False
44076,3955,5493,1816,Rental/LOU,Rental Car - 1 days,,1.0,40.29,,,,40.29,,False
44077,3955,5493,1816,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,130.13,,,,130.13,,False
44078,3955,5493,1816,Administrative Fee,Shop Supplies / Admin Fee,,,104.42,,,,104.42,,False
44079,3956,5494,3155,Part,Headlight Assembly - Left,OEM,1.0,2112.25,,,,2112.25,Replaced,True
44080,3956,5494,3155,Labor,R&I / Replace - Headlight Assembly - Left,,,,0.42,458.39,Body,194.0,,False
44081,3956,5494,3155,Storage,Storage - 3 days,,3.0,65.96,,,,197.88,,False
44082,3956,5494,3155,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,147.76,,,,147.76,,False
44083,3956,5494,3155,Administrative Fee,Shop Supplies / Admin Fee,,,168.78,,,,168.78,,False
44084,3956,5494,3155,Sales Tax,Sales Tax (NJ 6.60%),,,139.41,,,,139.41,,False
44085,3957,5495,5975,Part,Quarter Panel,OEM,1.0,1536.12,,,,1536.12,Repaired,True
44086,3957,5495,5975,Labor,R&I / Replace - Quarter Panel,,,,4.39,104.77,Frame,460.31,,False
44087,3957,5495,5975,Paint Labor,Refinish - Quarter Panel,,,,0.81,62.65,Paint,50.93,,False
44088,3957,5495,5975,Paint Materials,Paint Materials - Quarter Panel,,1.0,36.32,,,,36.32,,False
44089,3957,5495,5975,Administrative Fee,Shop Supplies / Admin Fee,,,143.7,,,,143.7,,False
44090,3957,5495,5975,Sales Tax,Sales Tax (TX 6.25%),,,96.01,,,,96.01,,False
44091,3958,5496,510,Part,Front Fender - Left,Aftermarket,1.0,1603.54,,,,1603.54,Replaced,True
44092,3958,5496,510,Labor,R&I / Replace - Front Fender - Left,,,,3.89,560.02,Body,2179.49,,False
44093,3958,5496,510,Paint Labor,Refinish - Front Fender - Left,,,,2.81,499.02,Paint,1404.18,,False
44094,3958,5496,510,Paint Materials,Paint Materials - Front Fender - Left,,1.0,817.16,,,,817.16,,False
44095,3958,5496,510,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,103.51,,,,103.51,,False
44096,3958,5496,510,Administrative Fee,Shop Supplies / Admin Fee,,,458.51,,,,458.51,,False
44097,3958,5496,510,Sales Tax,Sales Tax (FL 6.00%),,,96.21,,,,96.21,,False
44098,3959,5497,6499,Part,Rear Bumper Cover,OEM,1.0,862.24,,,,862.24,Repaired,True
44099,3959,5497,6499,Labor,R&I / Replace - Rear Bumper Cover,,,,1.16,148.41,Body,171.96,,False
44100,3959,5497,6499,Paint Labor,Refinish - Rear Bumper Cover,,,,0.7,123.53,Paint,86.96,,False
44101,3959,5497,6499,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,48.33,,,,48.33,,False
44102,3959,5497,6499,Towing,Flatbed Tow - 11mi,,1.0,151.64,,,,151.64,,False
44103,3959,5497,6499,Rental/LOU,Rental Car - 1 days,,1.0,41.93,,,,41.93,,False
44104,3959,5497,6499,Administrative Fee,Shop Supplies / Admin Fee,,,41.37,,,,41.37,,False
44105,3959,5497,6499,Sales Tax,Sales Tax (NY 8.00%),,,68.98,,,,68.98,,False
44106,3960,5498,3329,Part,Tail Light Assembly,OEM,1.0,137.75,,,,137.75,Repaired,True
44107,3960,5498,3329,Labor,R&I / Replace - Tail Light Assembly,,,,0.34,54.97,Body,18.79,,False
44108,3960,5498,3329,Part,Quarter Panel,OEM,1.0,498.29,,,,498.29,Repaired,True
44109,3960,5498,3329,Labor,R&I / Replace - Quarter Panel,,,,3.04,85.56,Frame,259.77,,False
44110,3960,5498,3329,Paint Labor,Refinish - Quarter Panel,,,,0.69,57.6,Paint,39.63,,False
44111,3960,5498,3329,Paint Materials,Paint Materials - Quarter Panel,,1.0,25.27,,,,25.27,,False
44112,3960,5498,3329,Administrative Fee,Shop Supplies / Admin Fee,,,43.61,,,,43.61,,False
44113,3960,5498,3329,Sales Tax,Sales Tax (OH 5.75%),,,36.57,,,,36.57,,False
44114,3961,5499,5046,Part,Rear Bumper Cover,OEM,1.0,2525.49,,,,2525.49,Replaced,True
44115,3961,5499,5046,Labor,R&I / Replace - Rear Bumper Cover,,,,4.85,357.89,Body,1737.08,,False
44116,3961,5499,5046,Paint Labor,Refinish - Rear Bumper Cover,,,,2.73,412.76,Paint,1124.91,,False
44117,3961,5499,5046,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,575.79,,,,575.79,,False
44118,3961,5499,5046,Part,Tail Light Assembly,OEM,1.0,1163.58,,,,1163.58,Replaced,True
44119,3961,5499,5046,Labor,R&I / Replace - Tail Light Assembly,,,,1.15,452.88,Body,520.1,,False
44120,3961,5499,5046,Towing,Flatbed Tow - 20mi,,1.0,251.83,,,,251.83,,False
44121,3961,5499,5046,Rental/LOU,Rental Car - 23 days,,23.0,39.67,,,,912.47,,False
44122,3961,5499,5046,Administrative Fee,Shop Supplies / Admin Fee,,,261.45,,,,261.45,,False
44123,3961,5499,5046,Sales Tax,Sales Tax (FL 6.00%),,,221.34,,,,221.34,,False
44124,3962,5500,5734,Part,Quarter Panel,Used/Recycled,1.0,1389.43,,,,1389.43,Replaced,True
44125,3962,5500,5734,Labor,R&I / Replace - Quarter Panel,,,,12.07,284.17,Frame,3430.39,,False
44126,3962,5500,5734,Paint Labor,Refinish - Quarter Panel,,,,1.66,177.05,Paint,293.59,,False
44127,3962,5500,5734,Paint Materials,Paint Materials - Quarter Panel,,1.0,195.46,,,,195.46,,False
44128,3962,5500,5734,Towing,Flatbed Tow - 35mi,,1.0,308.26,,,,308.26,,False
44129,3962,5500,5734,Rental/LOU,Rental Car - 10 days,,10.0,41.04,,,,410.4,,False
44130,3962,5500,5734,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,88.25,,,,88.25,,False
44131,3962,5500,5734,Sales Tax,Sales Tax (FL 6.00%),,,83.37,,,,83.37,,False
44132,3963,5501,1176,Part,Headlight Assembly - Left,Used/Recycled,1.0,425.1,,,,425.1,Repaired,True
44133,3963,5501,1176,Labor,R&I / Replace - Headlight Assembly - Left,,,,0.47,225.94,Body,106.84,,False
44134,3963,5501,1176,Part,Grille,Aftermarket,1.0,341.46,,,,341.46,Reused,True
44135,3963,5501,1176,Labor,R&I / Replace - Grille,,,,0.88,230.23,Body,201.48,,False
44136,3963,5501,1176,Paint Labor,Refinish - Grille,,,,2.09,186.25,Paint,388.66,,False
44137,3963,5501,1176,Paint Materials,Paint Materials - Grille,,1.0,255.09,,,,255.09,,False
44138,3963,5501,1176,Rental/LOU,Rental Car - 3 days,,3.0,32.6,,,,97.8,,False
44139,3963,5501,1176,Administrative Fee,Shop Supplies / Admin Fee,,,25.84,,,,25.84,,False
44140,3963,5501,1176,Sales Tax,Sales Tax (FL 6.00%),,,45.99,,,,45.99,,False
44141,3963,5502,1176,Part,Front Bumper Cover,Aftermarket,1.0,849.92,,,,849.92,Repaired,True
44142,3963,5502,1176,Labor,R&I / Replace - Front Bumper Cover,,,,2.67,252.0,Body,673.87,,False
44143,3963,5502,1176,Paint Labor,Refinish - Front Bumper Cover,,,,1.54,227.3,Paint,349.55,,False
44144,3963,5502,1176,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,207.1,,,,207.1,,False
44145,3963,5502,1176,Rental/LOU,Rental Car - 1 days,,1.0,50.34,,,,50.34,,False
44146,3963,5502,1176,Sales Tax,Sales Tax (FL 6.00%),,,51.0,,,,51.0,,False
44147,3964,5503,5381,Part,Quarter Panel,Reconditioned,1.0,452.05,,,,452.05,Repaired,True
44148,3964,5503,5381,Labor,R&I / Replace - Quarter Panel,,,,3.43,140.16,Frame,480.44,,False
44149,3964,5503,5381,Paint Labor,Refinish - Quarter Panel,,,,1.17,87.32,Paint,102.4,,False
44150,3964,5503,5381,Paint Materials,Paint Materials - Quarter Panel,,1.0,55.41,,,,55.41,,False
44151,3964,5503,5381,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,108.72,,,,108.72,,False
44152,3964,5503,5381,Administrative Fee,Shop Supplies / Admin Fee,,,48.69,,,,48.69,,False
44153,3965,5504,3945,Part,Door Panel - Driver,OEM,1.0,1543.5,,,,1543.5,Replaced,True
44154,3965,5504,3945,Labor,R&I / Replace - Door Panel - Driver,,,,6.52,141.56,Body,922.71,,False
44155,3965,5504,3945,Part,Quarter Panel,Used/Recycled,1.0,724.17,,,,724.17,Replaced,True
44156,3965,5504,3945,Labor,R&I / Replace - Quarter Panel,,,,9.78,261.46,Frame,2555.89,,False
44157,3965,5504,3945,Towing,Flatbed Tow - 11mi,,1.0,149.85,,,,149.85,,False
44158,3965,5504,3945,Storage,Storage - 4 days,,4.0,41.9,,,,167.6,,False
44159,3965,5504,3945,Administrative Fee,Shop Supplies / Admin Fee,,,34.42,,,,34.42,,False
44160,3965,5504,3945,Sales Tax,Sales Tax (FL 6.00%),,,136.06,,,,136.06,,False
44161,3966,5505,1305,Part,Door Panel - Passenger,Aftermarket,1.0,389.63,,,,389.63,Repaired,True
44162,3966,5505,1305,Labor,R&I / Replace - Door Panel - Passenger,,,,3.72,71.82,Body,267.18,,False
44163,3966,5505,1305,Paint Labor,Refinish - Door Panel - Passenger,,,,2.43,70.25,Paint,170.84,,False
44164,3966,5505,1305,Paint Materials,Paint Materials - Door Panel - Passenger,,1.0,102.4,,,,102.4,,False
44165,3966,5505,1305,Part,Front Fender - Right,OEM,1.0,450.01,,,,450.01,Repaired,True
44166,3966,5505,1305,Labor,R&I / Replace - Front Fender - Right,,,,1.2,67.16,Body,80.9,,False
44167,3966,5505,1305,Paint Labor,Refinish - Front Fender - Right,,,,0.87,62.17,Paint,53.99,,False
44168,3966,5505,1305,Paint Materials,Paint Materials - Front Fender - Right,,1.0,32.27,,,,32.27,,False
44169,3966,5505,1305,Part,Quarter Panel,Aftermarket,1.0,590.07,,,,590.07,Reused,True
44170,3966,5505,1305,Labor,R&I / Replace - Quarter Panel,,,,4.67,110.33,Frame,515.1,,False
44171,3966,5505,1305,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,125.38,,,,125.38,,False
44172,3966,5505,1305,Administrative Fee,Shop Supplies / Admin Fee,,,176.79,,,,176.79,,False
44173,3966,5505,1305,Sales Tax,Sales Tax (PA 6.00%),,,85.78,,,,85.78,,False
44174,3967,5506,4812,Part,Rear Bumper Cover,OEM,1.0,613.69,,,,613.69,Repaired,True
44175,3967,5506,4812,Labor,R&I / Replace - Rear Bumper Cover,,,,1.36,144.4,Body,195.66,,False
44176,3967,5506,4812,Paint Labor,Refinish - Rear Bumper Cover,,,,0.81,107.09,Paint,86.38,,False
44177,3967,5506,4812,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,70.89,,,,70.89,,False
44178,3967,5506,4812,Towing,Flatbed Tow - 7mi,,1.0,123.57,,,,123.57,,False
44179,3967,5506,4812,Storage,Storage - 3 days,,3.0,70.22,,,,210.65,,False
44180,3967,5506,4812,Administrative Fee,Shop Supplies / Admin Fee,,,34.7,,,,34.7,,False
44181,3967,5506,4812,Sales Tax,Sales Tax (GA 4.00%),,,24.55,,,,24.55,,False
44182,3967,5507,4812,Part,Rear Bumper Cover,Aftermarket,1.0,602.04,,,,602.04,Repaired,True
44183,3967,5507,4812,Labor,R&I / Replace - Rear Bumper Cover,,,,1.44,205.18,Body,295.24,,False
44184,3967,5507,4812,Paint Labor,Refinish - Rear Bumper Cover,,,,1.03,170.11,Paint,174.97,,False
44185,3967,5507,4812,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,95.49,,,,95.49,,False
44186,3967,5507,4812,Rental/LOU,Rental Car - 3 days,,3.0,32.94,,,,98.82,,False
44187,3967,5507,4812,Administrative Fee,Shop Supplies / Admin Fee,,,80.61,,,,80.61,,False
44188,3967,5507,4812,Sales Tax,Sales Tax (GA 4.00%),,,24.08,,,,24.08,,False
44189,3968,5508,5733,Part,Quarter Panel,OEM,1.0,1845.85,,,,1845.85,Replaced,True
44190,3968,5508,5733,Labor,R&I / Replace - Quarter Panel,,,,15.77,259.36,Frame,4089.97,,False
44191,3968,5508,5733,Paint Labor,Refinish - Quarter Panel,,,,2.76,139.7,Paint,384.99,,False
44192,3968,5508,5733,Paint Materials,Paint Materials - Quarter Panel,,1.0,302.48,,,,302.48,,False
44193,3968,5508,5733,Part,Front Fender - Left,Aftermarket,1.0,631.87,,,,631.87,Replaced,True
44194,3968,5508,5733,Labor,R&I / Replace - Front Fender - Left,,,,3.01,158.53,Body,476.4,,False
44195,3968,5508,5733,Paint Labor,Refinish - Front Fender - Left,,,,2.06,162.57,Paint,334.3,,False
44196,3968,5508,5733,Paint Materials,Paint Materials - Front Fender - Left,,1.0,201.0,,,,201.0,,False
44197,3968,5508,5733,Towing,Flatbed Tow - 23mi,,1.0,277.42,,,,277.42,,False
44198,3968,5508,5733,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,147.82,,,,147.82,,False
44199,3968,5508,5733,Administrative Fee,Shop Supplies / Admin Fee,,,471.42,,,,471.42,,False
44200,3968,5508,5733,Sales Tax,Sales Tax (TX 6.25%),,,154.86,,,,154.86,,False
44201,3969,5509,32,Part,Windshield,OEM,1.0,2223.71,,,,2223.71,Reused,True
44202,3969,5509,32,Labor,R&I / Replace - Windshield,,,,1.03,444.25,Glass,459.12,,False
44203,3969,5509,32,Towing,Flatbed Tow - 4mi,,1.0,114.54,,,,114.54,,False
44204,3969,5509,32,Rental/LOU,Rental Car - 1 days,,1.0,36.79,,,,36.79,,False
44205,3969,5509,32,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,94.67,,,,94.67,,False
44206,3969,5509,32,ADAS Calibration,ADAS Calibration - Forward Camera/Radar,,1.0,196.69,,,,196.69,,False
44207,3969,5509,32,Administrative Fee,Shop Supplies / Admin Fee,,,49.32,,,,49.32,,False
44208,3969,5509,32,Sales Tax,Sales Tax (OH 5.75%),,,127.86,,,,127.86,,False
44209,3970,5510,4427,Part,Tail Light Assembly,Aftermarket,1.0,461.72,,,,461.72,Repaired,True
44210,3970,5510,4427,Labor,R&I / Replace - Tail Light Assembly,,,,0.61,269.51,Body,163.21,,False
44211,3970,5510,4427,Part,Rear Bumper Cover,Aftermarket,1.0,882.65,,,,882.65,Replaced,True
44212,3970,5510,4427,Labor,R&I / Replace - Rear Bumper Cover,,,,1.89,242.31,Body,459.05,,False
44213,3970,5510,4427,Paint Labor,Refinish - Rear Bumper Cover,,,,1.78,234.25,Paint,416.98,,False
44214,3970,5510,4427,Paint Materials,Paint Materials - Rear Bumper Cover,,1.0,308.22,,,,308.22,,False
44215,3970,5510,4427,Rental/LOU,Rental Car - 2 days,,2.0,29.57,,,,59.14,,False
44216,3970,5510,4427,Diagnostic Scan,Pre/Post-Repair Scan,,1.0,138.17,,,,138.17,,False
44217,3970,5510,4427,Administrative Fee,Shop Supplies / Admin Fee,,,177.5,,,,177.5,,False
44218,3971,5511,2888,Part,Front Bumper Cover,OEM,1.0,1191.32,,,,1191.32,Replaced,True
44219,3971,5511,2888,Labor,R&I / Replace - Front Bumper Cover,,,,2.97,251.48,Body,747.72,,False
44220,3971,5511,2888,Paint Labor,Refinish - Front Bumper Cover,,,,1.41,225.73,Paint,318.7,,False
44221,3971,5511,2888,Paint Materials,Paint Materials - Front Bumper Cover,,1.0,170.75,,,,170.75,,False
44222,3971,5511,2888,Part,Headlight Assembly - Right,OEM,1.0,836.28,,,,836.28,Repaired,True
