repair_id,claim_id,vehicle_id,repair_shop_contact_id,estimate_amount,approved_amount,invoice_amount,paid_amount,repair_start_date,repair_end_date,repair_status,make,model,vehicle_year,claim_status,claim_severity,loss_cause,incident_type,damage_severity,incident_state,liability_percentage,coverage_type,exposure_status,is_repeat_vehicle,is_synthetic_anomaly,anomaly_type,vehicle_claim_count,repair_duration_days,vehicle_age,invoice_vs_estimate_ratio,invoice_vs_approved_ratio,duplicate_flag
7162,5210,5995,174,1586.08,1657.56,1672.24,1741.39,2025-04-02,2025-04-03,Scheduled,Jeep,Grand Cherokee,2009,Open,Medium,Head-on Collision,Vehicle Accident,Minor,IL,92.88003898329887,Liability,Open,False,False,,1,1,17,1.0543226066780995,1.0088563913221844,True
7163,5210,5995,174,1082.7,1091.6,1071.27,1045.8,2025-04-02,2025-04-03,In Progress,Jeep,Grand Cherokee,2009,Open,Medium,Head-on Collision,Vehicle Accident,Minor,IL,92.88003898329887,Liability,Open,False,False,,1,1,17,0.9894430590191188,0.9813759618908026,False
7164,5210,5995,174,1604.9,1571.22,1720.58,1534.37,2025-04-02,2025-04-03,Completed,Jeep,Grand Cherokee,2009,Open,Medium,Head-on Collision,Vehicle Accident,Minor,IL,92.88003898329887,Liability,Open,False,False,,1,1,17,1.0720792572745965,1.0950598897671873,True
7166,5212,169,138,4199.51,3844.65,3448.01,3468.62,2026-06-18,2026-07-07,In Progress,Toyota,Corolla,2020,Closed,Medium,Weather Related,Vehicle Accident,Severe,CA,66.66639715863032,Liability,Closed,False,False,,1,19,6,0.8210505511357278,0.8968332618053659,False
7167,5213,1792,212,12195.74,11452.49,12187.08,11704.14,2025-06-30,2025-07-23,In Progress,BMW,X5,2014,Open,Medium,Rear-end Collision,Vehicle Accident,Total Loss,FL,57.43900620085405,Liability,Open,False,False,,1,23,12,0.9992899159870577,1.0641423830101577,False
7168,5214,3779,153,861.01,847.43,886.77,825.87,2025-05-07,2025-05-09,Completed,Ford,Focus,2010,Open,High,Side Impact,Vehicle Accident,Minor,TX,67.00574667408041,Liability,Closed,False,False,,1,2,16,1.0299183517032322,1.0464227133804562,False
7169,5214,3779,153,1155.34,1104.39,1211.45,1104.44,2025-05-07,2025-05-09,Completed,Ford,Focus,2010,Open,High,Side Impact,Vehicle Accident,Minor,TX,67.00574667408041,Liability,Closed,False,False,,1,2,16,1.0485657901570102,1.0969403924338321,False
7170,5214,3779,153,824.05,840.05,734.46,719.52,2025-05-07,2025-05-09,In Progress,Ford,Focus,2010,Open,High,Side Impact,Vehicle Accident,Minor,TX,67.00574667408041,Liability,Closed,False,False,,1,2,16,0.8912808688793157,0.8743051008868521,False
7173,5217,1202,187,1548.41,1477.42,1590.46,1533.87,2025-08-03,2025-08-04,Completed,Chevrolet,Silverado,2017,Reopened,Medium,Rear-end Collision,Vehicle Accident,Minor,CA,87.75983599197923,Liability,Closed,False,False,,1,1,9,1.0271568899710024,1.0765117569817655,False
7174,5218,4238,114,1662.39,1612.21,1547.63,1603.49,2026-05-16,2026-05-28,In Progress,Honda,CR-V,2024,Closed,Low,Hit and Run,Vehicle Accident,Minor,NJ,100.0,Liability,Open,False,False,,1,12,2,0.9309668609652368,0.9599431835803028,False
7176,5220,6818,13,2801.44,2568.4,3072.81,2500.57,2025-10-20,2025-10-26,Completed,Toyota,Camry,2011,Closed,High,Hit and Run,Vehicle Accident,Moderate,IL,100.0,Liability,Open,False,False,,1,6,15,1.0968680392940773,1.1963907491045007,False
7178,5222,4458,64,1078.24,1006.44,1046.48,1027.05,2025-09-28,2025-10-03,Completed,Toyota,Camry,2015,Open,Low,Weather Related,Vehicle Accident,Minor,PA,100.0,Liability,Closed,False,False,,1,5,11,0.9705445911856359,1.0397837923770914,False
7179,5223,5469,81,917.75,899.66,951.46,904.7,2025-02-03,2025-02-06,Completed,Nissan,Altima,2025,Open,Low,Side Impact,Vehicle Accident,Minor,IL,80.40396673569674,Liability,Closed,True,False,,2,3,1,1.0367311359302642,1.057577306982638,False
7180,5223,5469,81,1354.17,1341.46,1308.81,1388.55,2025-02-03,2025-02-06,Completed,Nissan,Altima,2025,Open,Low,Side Impact,Vehicle Accident,Minor,IL,80.40396673569674,Liability,Closed,True,False,,2,3,1,0.9665034670683886,0.9756608471367018,False
7181,5224,4467,169,2990.06,2938.6,3263.27,2960.94,2026-06-21,2026-07-02,Completed,Subaru,Outback,2017,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,CA,53.46367186201965,Liability,Under Review,False,False,,1,11,9,1.0913727483729423,1.1104845844960185,False
7182,5225,2970,86,3698.22,3265.53,3024.32,3134.77,2026-01-28,2026-02-14,Scheduled,Honda,CR-V,2017,Closed,Medium,Side Impact,Vehicle Accident,Severe,IL,90.8422791520273,Liability,Closed,False,False,,1,17,9,0.8177772009236877,0.9261345019032132,False
7184,5227,5898,198,8996.12,8567.37,8355.76,8522.66,2026-05-01,2026-05-17,In Progress,BMW,3 Series,2025,Closed,Medium,Hit and Run,Vehicle Accident,Severe,PA,78.94305373691626,Liability,Closed,True,False,,3,16,1,0.9288182016247004,0.9753004714398934,False
7188,5229,5444,172,3299.75,3078.75,3123.49,3070.29,2026-04-23,2026-05-17,Completed,Nissan,Altima,2020,Closed,Medium,Parking Lot Incident,Vehicle Accident,Severe,GA,58.02412878252076,Liability,Open,False,False,,1,24,6,0.946583832108493,1.0145318717011773,False
7191,5231,1219,152,2193.64,2031.82,2275.63,2116.65,2026-05-30,2026-06-11,Completed,Subaru,Outback,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,NJ,72.0270609080623,Liability,Open,False,False,,1,12,11,1.0373762331102643,1.1199958657755118,False
7192,5231,1219,152,2001.5,2011.17,2065.9,1935.8,2026-05-30,2026-06-11,Completed,Subaru,Outback,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,NJ,72.0270609080623,Liability,Open,False,False,,1,12,11,1.032175868098926,1.0272130153094965,False
7193,5231,1219,152,3346.23,3378.88,3360.36,3437.81,2026-05-30,2026-06-11,Completed,Subaru,Outback,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,NJ,72.0270609080623,Liability,Open,False,False,,1,12,11,1.0042226625187152,0.9945188938346434,False
7194,5232,59,163,1156.44,1075.38,1257.06,1063.12,2025-01-12,2025-01-14,Completed,Honda,CR-V,2025,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,92.42865485340334,Liability,Closed,False,False,,1,2,1,1.087008405105323,1.1689449310941247,False
7199,5237,5138,130,2840.7,2707.67,2907.49,2822.89,2026-03-05,2026-03-09,Completed,Jeep,Grand Cherokee,2009,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,IL,63.23343020905337,Liability,Open,True,False,,1,4,17,1.0235118104692504,1.0737977670838765,False
7207,5241,2670,51,3841.42,4004.18,3668.01,3770.13,2025-04-22,2025-04-29,Scheduled,Honda,CR-V,2018,Closed,Medium,Rollover,Vehicle Accident,Moderate,IL,58.82170941005039,Liability,Closed,False,False,,1,7,8,0.954857839028276,0.9160452327317954,False
7208,5242,1357,179,2134.36,2112.08,2301.37,2202.6,2025-05-13,2025-05-14,Completed,Honda,Civic,2019,Closed,Medium,Parking Lot Incident,Vehicle Accident,Moderate,CA,100.0,Liability,Closed,False,False,,1,1,7,1.078248280515002,1.0896225521760539,False
7209,5243,2694,90,14404.08,13581.86,14598.72,13806.06,2025-07-25,2025-08-20,In Progress,BMW,X5,2023,Closed,High,Hit and Run,Vehicle Accident,Total Loss,FL,82.70533866820142,Liability,Open,False,False,,1,26,3,1.013512838029225,1.0748689796537438,False
7211,5245,5710,65,2481.57,2343.57,2343.16,2515.33,2026-05-19,2026-05-29,Completed,Subaru,Outback,2013,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,PA,76.71566122515351,Liability,Closed,False,False,,1,10,13,0.9442248254129441,0.9998250532307547,True
7212,5245,5710,65,2216.71,1988.12,2334.55,2052.25,2026-05-19,2026-05-29,In Progress,Subaru,Outback,2013,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,PA,76.71566122515351,Liability,Closed,False,False,,1,10,13,1.0531598630402714,1.1742500452688973,True
7214,5247,6911,147,2333.49,2319.78,2663.0,2299.21,2025-06-04,2025-06-05,Completed,Mercedes-Benz,C-Class,2015,Open,High,Rear-end Collision,Vehicle Accident,Minor,CA,85.85827714248417,Liability,Open,False,False,,1,1,11,1.1412090902467977,1.1479536852632577,False
7216,5249,3644,113,1563.73,1474.53,1615.53,1430.96,2026-05-24,2026-05-26,Completed,Chevrolet,Silverado,2010,Open,Low,Head-on Collision,Vehicle Accident,Minor,OH,92.5946130555512,Liability,Closed,False,False,,1,2,16,1.0331259232731993,1.0956236902606253,False
7217,5249,3644,113,1343.56,1314.68,1415.06,1293.67,2026-05-24,2026-05-26,Completed,Chevrolet,Silverado,2010,Open,Low,Head-on Collision,Vehicle Accident,Minor,OH,92.5946130555512,Liability,Closed,False,False,,1,2,16,1.0532168269373903,1.0763531810022209,False
7226,5255,7012,104,3347.32,3026.43,3407.71,2974.06,2026-06-28,2026-07-12,Completed,Ford,Focus,2019,Closed,Low,Side Impact,Vehicle Accident,Severe,FL,80.46745817431933,Liability,Closed,True,False,,5,14,7,1.0180412987106102,1.1259834194083458,True
7227,5255,7012,104,3298.72,3160.8,3577.11,3165.85,2026-06-28,2026-07-12,Scheduled,Ford,Focus,2019,Closed,Low,Side Impact,Vehicle Accident,Severe,FL,80.46745817431933,Liability,Closed,True,False,,5,14,7,1.084393340447204,1.1317103264996202,False
7228,5255,7012,104,3293.43,3410.66,3375.7,3417.46,2026-06-28,2026-07-12,Completed,Ford,Focus,2019,Closed,Low,Side Impact,Vehicle Accident,Severe,FL,80.46745817431933,Liability,Closed,True,False,,5,14,7,1.0249800360110888,0.9897497844991878,True
7229,5256,7108,130,1014.38,1000.04,917.24,938.0,2025-04-03,2025-04-06,Scheduled,Hyundai,Elantra,2012,Open,Low,Side Impact,Vehicle Accident,Minor,NJ,68.6596234348041,Liability,Open,False,False,,1,3,14,0.904237070920168,0.9172033118675254,False
7230,5257,7218,167,5364.16,4910.49,5119.63,5212.16,2026-03-21,2026-03-30,In Progress,BMW,3 Series,2010,Closed,Medium,Head-on Collision,Vehicle Accident,Moderate,IL,78.18931222300421,Liability,Open,False,False,,1,9,16,0.9544141114359005,1.0425904543131135,False
7233,5259,1132,174,1690.7,1511.46,1767.07,1441.08,2025-04-10,2025-04-13,Completed,Chevrolet,Silverado,2015,Open,Low,Rear-end Collision,Vehicle Accident,Minor,NY,64.17162226185945,Liability,Closed,False,False,,1,3,11,1.0451706393801383,1.1691146308866922,False
7234,5259,1132,174,1328.19,1368.23,1177.91,1197.03,2025-04-10,2025-04-13,In Progress,Chevrolet,Silverado,2015,Open,Low,Rear-end Collision,Vehicle Accident,Minor,NY,64.17162226185945,Liability,Closed,False,False,,1,3,11,0.8868535375209873,0.8609005795809185,False
7236,5261,4880,172,1820.57,1781.2,1858.18,1834.98,2026-01-27,2026-02-04,Scheduled,Honda,Civic,2013,Open,Medium,Side Impact,Vehicle Accident,Moderate,NJ,72.88130957586363,Liability,Closed,False,False,,1,8,13,1.020658365237261,1.043218055243656,False
7239,5263,727,8,6016.49,5385.62,6370.85,5389.56,2025-01-12,2025-01-31,In Progress,Honda,CR-V,2019,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,FL,88.29805668915489,Liability,Closed,False,False,,1,19,7,1.0588981283106929,1.1829371548679632,False
7240,5263,727,8,5516.71,5140.3,13254.992782011264,5143.86,2025-01-12,2025-01-13,In Progress,Honda,CR-V,2019,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,FL,88.29805668915489,Liability,Closed,False,True,duration_mismatch,1,1,7,2.4026988516726933,2.578641865652056,False
7241,5263,727,8,6245.56,5830.3,6145.22,5589.96,2025-01-12,2025-01-31,In Progress,Honda,CR-V,2019,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,FL,88.29805668915489,Liability,Closed,False,False,,1,19,7,0.9839341868463356,1.0540143731883436,False
7242,5264,1456,150,1552.52,1573.35,1883.96,1548.78,2025-03-17,2025-03-24,Completed,Hyundai,Elantra,2013,Open,Medium,Side Impact,Vehicle Accident,Moderate,CA,100.0,Liability,Closed,False,False,,1,7,13,1.213485172493752,1.197419518861029,False
7248,5268,1969,184,3922.15,3823.81,4008.83,3889.09,2025-09-03,2025-09-23,Completed,Nissan,Altima,2023,Reopened,High,Rear-end Collision,Vehicle Accident,Severe,TX,91.19086878404912,Liability,Open,False,False,,1,20,3,1.0221001236566678,1.0483862953441725,False
7249,5268,1969,184,4177.77,3928.4,4780.49,3931.35,2025-09-03,2025-09-23,Completed,Nissan,Altima,2023,Reopened,High,Rear-end Collision,Vehicle Accident,Severe,TX,91.19086878404912,Liability,Open,False,False,,1,20,3,1.1442683536910838,1.2169051013135117,False
7252,5270,4935,204,2403.28,2231.79,2382.52,2146.48,2025-03-26,2025-04-05,Completed,Subaru,Outback,2014,Closed,Medium,Rear-end Collision,Vehicle Accident,Moderate,NJ,98.0855313339872,Liability,Open,False,False,,1,10,12,0.9913618055324389,1.0675377163622026,False
7253,5270,4935,204,2883.98,2667.07,2510.25,2603.87,2025-03-26,2025-04-05,Completed,Subaru,Outback,2014,Closed,Medium,Rear-end Collision,Vehicle Accident,Moderate,NJ,98.0855313339872,Liability,Open,False,False,,1,10,12,0.8704117226887842,0.9412013932892649,False
7265,5278,4555,199,1030.29,1038.43,975.65,971.39,2025-07-15,2025-07-24,Completed,Nissan,Altima,2013,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,TX,69.00044807074646,Liability,Open,False,False,,1,9,13,0.9469663881043201,0.9395433490943057,False
7266,5279,3122,66,1127.76,1070.12,1168.18,1129.79,2025-02-10,2025-02-14,Completed,Ford,F-150,2014,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,97.7349964074016,Liability,Under Review,False,False,,1,4,12,1.0358409590693056,1.0916345830374166,False
7267,5279,3122,66,1412.63,1329.04,1382.45,1273.91,2025-02-10,2025-02-14,Completed,Ford,F-150,2014,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,97.7349964074016,Liability,Under Review,False,False,,1,4,12,0.9786355946001429,1.040186901823873,True
7268,5279,3122,66,1724.14,1600.88,1346.4,1262.88,2025-02-10,2025-02-14,Scheduled,Ford,F-150,2014,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,97.7349964074016,Liability,Under Review,False,False,,1,4,12,0.7809110629067245,0.8410374294138224,True
7269,5280,5814,212,1440.91,1426.91,1444.29,1413.58,2025-11-03,2025-11-06,Completed,Honda,CR-V,2020,Closed,Medium,Side Impact,Vehicle Accident,Minor,NY,87.41276420826505,Liability,Closed,False,False,,1,3,6,1.0023457398449591,1.0121801655325142,False
7270,5280,5814,212,1355.51,1233.02,1249.01,1226.11,2025-11-03,2025-11-06,In Progress,Honda,CR-V,2020,Closed,Medium,Side Impact,Vehicle Accident,Minor,NY,87.41276420826505,Liability,Closed,False,False,,1,3,6,0.9214317858223104,1.012968159478354,False
7271,5281,3982,71,3637.89,2999.93,3889.91,2755.78,2025-01-26,2025-02-09,In Progress,Nissan,Altima,2010,Open,Medium,Side Impact,Vehicle Accident,Severe,NY,100.0,Liability,Closed,False,False,,1,14,16,1.069276421222192,1.2966669222281852,False
7274,5284,4224,43,2711.71,2336.71,2862.63,2343.24,2025-06-20,2025-07-07,Completed,Hyundai,Elantra,2010,Open,Medium,Parking Lot Incident,Vehicle Accident,Severe,CA,100.0,Liability,Open,False,False,,1,17,16,1.0556549188519422,1.2250685793273448,False
7276,5286,422,126,1352.27,1359.26,1375.34,1314.47,2025-09-04,2025-09-08,Completed,Toyota,Camry,2023,Reopened,Low,Side Impact,Vehicle Accident,Minor,NY,100.0,Liability,Closed,False,False,,1,4,3,1.0170602024743578,1.0118299663051955,False
7277,5286,422,126,1604.98,1587.78,1695.78,1569.05,2025-09-04,2025-09-08,Completed,Toyota,Camry,2023,Reopened,Low,Side Impact,Vehicle Accident,Minor,NY,100.0,Liability,Closed,False,False,,1,4,3,1.0565739136936285,1.0680194989230245,False
7278,5287,889,55,1453.88,1439.43,1568.28,1427.87,2026-01-02,2026-01-10,Completed,Honda,CR-V,2014,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,CA,100.0,Liability,Under Review,False,False,,1,8,12,1.0786859988444712,1.08951459952898,False
7280,5289,7122,69,2384.73,2275.64,2698.91,2280.73,2025-03-11,2025-03-20,Completed,Toyota,Corolla,2015,Closed,Medium,Head-on Collision,Vehicle Accident,Moderate,TX,99.09109393359218,Liability,Open,False,False,,1,9,11,1.131746570890625,1.186000421859345,False
7281,5290,865,111,3223.77,3150.84,3351.04,3158.53,2026-05-08,2026-05-14,Completed,Chevrolet,Silverado,2012,Open,Low,Rollover,Vehicle Accident,Moderate,FL,100.0,Liability,Closed,False,False,,1,6,14,1.039478622854608,1.0635386119257086,False
7282,5291,4887,153,1217.42,1130.63,1157.0,1165.63,2025-09-07,2025-09-08,Completed,Nissan,Altima,2023,Open,High,Weather Related,Vehicle Accident,Minor,PA,92.44436381782828,Liability,Open,False,False,,1,1,3,0.9503704555535476,1.0233232799412715,False
7284,5293,5860,175,7180.89,7114.03,7145.21,7086.28,2025-12-03,2025-12-21,Completed,Mercedes-Benz,C-Class,2019,Reopened,Medium,Rear-end Collision,Vehicle Accident,Severe,CA,60.65316329853043,Liability,Closed,False,False,,1,18,7,0.9950312565712607,1.004382888461252,False
7285,5293,5860,175,10019.99,9547.72,10327.63,9456.58,2025-12-03,2025-12-21,Scheduled,Mercedes-Benz,C-Class,2019,Reopened,Medium,Rear-end Collision,Vehicle Accident,Severe,CA,60.65316329853043,Liability,Closed,False,False,,1,18,7,1.030702625451722,1.0816854704578684,False
7286,5293,5860,175,6703.98,6044.1,6051.26,6093.55,2025-12-03,2025-12-21,Completed,Mercedes-Benz,C-Class,2019,Reopened,Medium,Rear-end Collision,Vehicle Accident,Severe,CA,60.65316329853043,Liability,Closed,False,False,,1,18,7,0.9026369410409937,1.0011846263298092,False
7287,5294,4225,207,6402.08,5854.33,6827.31,5872.63,2026-01-17,2026-02-01,In Progress,Jeep,Grand Cherokee,2022,Closed,Low,Weather Related,Vehicle Accident,Severe,CA,81.00729578001895,Liability,Open,False,False,,1,15,4,1.0664206008047385,1.166198352330668,False
7288,5294,4225,207,5903.93,5472.85,5773.64,5376.89,2026-01-17,2026-02-01,Completed,Jeep,Grand Cherokee,2022,Closed,Low,Weather Related,Vehicle Accident,Severe,CA,81.00729578001895,Liability,Open,False,False,,1,15,4,0.9779316489186017,1.0549603954064153,False
7289,5295,6500,22,2836.31,2800.47,2631.32,2672.03,2026-06-08,2026-06-24,Completed,Ford,Focus,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,NJ,100.0,Liability,Open,False,False,,1,16,11,0.9277265179053066,0.9395994243823359,False
7290,5295,6500,22,4610.94,4462.87,4114.41,4230.6,2026-06-08,2026-06-24,Completed,Ford,Focus,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,NJ,100.0,Liability,Open,False,False,,1,16,11,0.8923147991515831,0.9219201993336127,False
7292,5297,3363,60,2359.95,2285.6,2537.0,2229.81,2025-08-26,2025-09-06,Completed,Toyota,Corolla,2016,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,92.20206336680084,Liability,Closed,False,False,,1,11,10,1.0750227759062694,1.1099929996499824,True
7293,5297,3363,60,2270.28,2023.61,2485.71,1997.5,2025-08-26,2025-09-06,Completed,Toyota,Corolla,2016,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,92.20206336680084,Liability,Closed,False,False,,1,11,10,1.094891379036947,1.2283542777511478,True
7294,5297,3363,60,1834.4,1760.52,1585.6,1508.55,2025-08-26,2025-09-06,Scheduled,Toyota,Corolla,2016,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,92.20206336680084,Liability,Closed,False,False,,1,11,10,0.864369821194941,0.900642991843319,False
7296,5299,3372,85,1508.77,1404.03,1524.94,1407.59,2025-06-13,2025-06-24,Scheduled,Toyota,Corolla,2012,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,FL,100.0,Liability,Open,False,False,,1,11,14,1.01071733928962,1.086116393524355,False
7297,5299,3372,85,1776.6,1824.39,1392.07,1393.67,2025-06-13,2025-06-24,Completed,Toyota,Corolla,2012,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,FL,100.0,Liability,Open,False,False,,1,11,14,0.7835584824946528,0.7630331234001501,False
7298,5299,3372,85,1868.27,1720.77,1746.45,1773.24,2025-06-13,2025-06-24,Scheduled,Toyota,Corolla,2012,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,FL,100.0,Liability,Open,False,False,,1,11,14,0.9347952919010636,1.0149235516658242,False
7300,5301,6030,140,1278.75,1228.16,1387.51,1205.44,2026-04-16,2026-04-17,Scheduled,Toyota,Camry,2022,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,98.01294733752069,Liability,Closed,True,False,,2,1,4,1.0850518084066472,1.1297469385096404,True
7301,5301,6030,140,1019.34,1061.91,1085.92,1075.06,2026-04-16,2026-04-17,In Progress,Toyota,Camry,2022,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,98.01294733752069,Liability,Closed,True,False,,2,1,4,1.065316773598603,1.0226102023711992,False
7302,5301,6030,140,1090.98,1141.65,1372.07,1106.49,2026-04-16,2026-04-17,Completed,Toyota,Camry,2022,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,98.01294733752069,Liability,Closed,True,False,,2,1,4,1.257649086142734,1.2018306836596153,True
7303,5302,7507,102,1597.31,1476.44,1579.36,1466.57,2026-02-23,2026-03-05,Completed,Toyota,Corolla,2015,Open,Medium,Head-on Collision,Vehicle Accident,Moderate,TX,82.71681240370172,Liability,Open,True,False,,2,10,11,0.9887623567122223,1.0697082170626642,False
7305,5304,4177,6,2598.06,2595.12,2434.45,2246.89,2025-12-05,2025-12-16,Completed,Ford,F-150,2009,Closed,Low,Rear-end Collision,Vehicle Accident,Moderate,NJ,95.9578210195641,Liability,Open,False,False,,1,11,17,0.9370260886969507,0.9380876414192793,False
