repair_id,claim_id,vehicle_id,repair_shop_contact_id,invoice_amount,estimate_amount,approved_amount,paid_amount,repair_start_date,repair_end_date,damage_severity,liability_percentage,vehicle_year,make,model,claim_severity,loss_cause,incident_state,initial_damage_assessment,point_of_impact,airbags_deployed,weather_conditions,road_conditions,catastrophe_code,loss_date,reported_date,cost_type,cost_category,shop_city,shop_state,reserve_amount,is_repeat_vehicle,vehicle_claim_count
3838,2744,5434,102,834.46,604.44,783.73,784.85,2026-01-08,2026-01-13,Minor,89.34912772258585,2020,Honda,Civic,Medium,Rear-end Collision,TX,Minor,Rear Left Corner,False,Wind,Dry,,2025-12-31,2026-01-01,Paint,Repair,Albany,NY,798.55,False,1
3839,2745,4063,113,1434.25,1061.39,1353.34,1403.87,2025-08-25,2025-09-02,Minor,84.14776292150435,2016,Ford,F-150,Low,Hit and Run,NJ,Minor,Front Right Corner,False,Clear,Dry,,2025-08-18,2025-08-23,Labor,Repair,Newark,NJ,2051.82,False,1
3840,2745,4063,113,1244.34,1607.52,1073.18,1128.86,2025-08-25,2025-09-02,Minor,84.14776292150435,2016,Ford,F-150,Low,Hit and Run,NJ,Minor,Front Right Corner,False,Clear,Dry,,2025-08-18,2025-08-23,Parts,Repair,Newark,NJ,2051.82,False,1
3841,2746,1496,15,2015.0,2826.67,1988.36,1932.96,2025-03-08,2025-03-19,Moderate,63.86115251709888,2012,Ford,Focus,Medium,Rear-end Collision,TX,Severe,Rear,False,Clear,Dry,,2025-02-28,2025-03-03,Towing,Repair,El Paso,TX,4851.1,False,1
3842,2747,1916,120,985.67,857.3,873.44,888.09,2026-01-03,2026-01-08,Minor,47.11754002377719,2008,Nissan,Altima,Low,Head-on Collision,CA,Minor,Rear Left Corner,False,Fog,Dry,,2025-12-29,2026-01-02,Parts,Supplemental,Buffalo,NY,792.63,False,1
3843,2747,1916,120,733.17,1148.25,656.24,675.45,2026-01-03,2026-01-08,Minor,47.11754002377719,2008,Nissan,Altima,Low,Head-on Collision,CA,Minor,Rear Left Corner,False,Fog,Dry,,2025-12-29,2026-01-02,Towing,Repair,Buffalo,NY,792.63,False,1
3844,2748,6575,181,1551.59,1398.69,1452.55,1540.64,2025-11-10,2025-11-18,Moderate,100.0,2025,Honda,Civic,Low,Parking Lot Incident,CA,Moderate,Rear Right Corner,False,Fog,Icy,,2025-11-06,2025-11-11,Labor,Repair,Columbus,OH,2374.19,False,1
3845,2749,4169,175,8081.53,7038.48,8222.69,8402.08,2026-04-20,2026-05-08,Severe,51.97178731180372,2015,Chevrolet,Silverado,Medium,Hit and Run,IL,Severe,Rear,True,Clear,Dry,,2026-04-18,2026-04-18,Labor,Repair,Fresno,CA,9223.38,False,1
3846,2750,4629,9,3958.83,3723.1,3540.77,3555.1,2026-06-13,2026-06-25,Moderate,100.0,2008,Chevrolet,Silverado,Medium,Rear-end Collision,NJ,Minor,Front,False,Clear,Debris,,2026-06-10,2026-06-19,Parts,Repair,Tampa,FL,1830.02,False,1
3847,2751,6181,115,2201.72,2184.61,2241.51,2071.81,2025-07-02,2025-07-16,Moderate,100.0,2023,Toyota,Corolla,Low,Rear-end Collision,GA,Moderate,Rear,False,Snow,Wet,,2025-06-27,2025-06-29,Paint,Repair,Austin,TX,1870.58,False,1
3848,2752,3448,28,13040.44,9644.54,12726.81,12866.87,2026-04-01,2026-04-30,Total Loss,91.04342390981202,2023,Toyota,Camry,Low,Rear-end Collision,PA,Severe,Passenger Side,False,Snow,Dry,,2026-03-23,2026-03-31,Paint,Repair,Buffalo,NY,4437.97,False,1
3849,2753,5435,179,3679.57,4264.46,3282.99,3087.6,2025-06-21,2025-06-30,Moderate,100.0,2020,Ford,F-150,Medium,Side Impact,IL,Moderate,Front,False,Clear,Dry,,2025-06-17,2025-06-22,Labor,Repair,Pittsburgh,PA,3176.69,False,1
3850,2754,5772,176,1413.38,1001.1,1378.56,1319.53,2025-10-24,2025-11-08,Moderate,88.08886337082221,2025,Hyundai,Elantra,High,Head-on Collision,IL,Minor,Rear Right Corner,False,Clear,Wet,,2025-10-15,2025-10-19,Paint,Repair,Albany,NY,756.97,False,1
3851,2755,4090,109,1215.18,1176.61,1058.9,1041.6,2025-03-30,2025-04-05,Minor,100.0,2011,Ford,F-150,Low,Rear-end Collision,PA,Minor,Rear Right Corner,False,Clear,Dry,,2025-03-21,2025-03-23,Labor,Repair,El Paso,TX,1538.9,False,1
3852,2755,4090,109,1324.12,886.5,1144.78,1160.57,2025-03-30,2025-04-05,Minor,100.0,2011,Ford,F-150,Low,Rear-end Collision,PA,Minor,Rear Right Corner,False,Clear,Dry,,2025-03-21,2025-03-23,Administrative,Repair,El Paso,TX,1538.9,False,1
3853,2756,4088,28,6216.88,3568.69,5458.56,5426.02,2026-02-11,2026-02-16,Moderate,69.55705509802101,2020,Ford,F-150,Medium,Head-on Collision,FL,Moderate,Rear,False,Snow,Dry,,2026-02-02,2026-02-04,Paint,Supplemental,Buffalo,NY,2228.54,False,1
3854,2756,4088,28,6757.504872571194,4645.714434799801,4926.66,6961.505083226653,2026-02-11,2026-02-16,Moderate,69.55705509802101,2020,Ford,F-150,Medium,Head-on Collision,FL,Moderate,Rear,False,Snow,Dry,,2026-02-02,2026-02-04,Parts,Repair,Buffalo,NY,2228.54,False,1
3855,2756,4088,28,5099.72,3202.72,4935.77,4718.37,2026-02-11,2026-02-16,Moderate,69.55705509802101,2020,Ford,F-150,Medium,Head-on Collision,FL,Moderate,Rear,False,Snow,Dry,,2026-02-02,2026-02-04,Parts,Repair,Buffalo,NY,2228.54,False,1
3856,2757,5488,149,2177.93,1972.25,2193.5,2230.84,2025-03-27,2025-04-06,Moderate,100.0,2018,Nissan,Altima,High,Parking Lot Incident,NJ,Moderate,Driver Side,False,Clear,Under Construction,,2025-03-22,2025-03-31,Labor,Repair,Albany,NY,1092.96,False,1
3857,2758,3137,77,2013.11,1318.91,1970.07,2016.21,2026-04-12,2026-04-21,Moderate,89.32080993036674,2014,Ford,Focus,Medium,Rear-end Collision,TX,Moderate,Driver Side,False,Clear,Wet,,2026-04-05,2026-04-09,Labor,Repair,Sacramento,CA,2601.55,False,1
3858,2759,4921,170,1594.68,1724.94,1515.87,1511.81,2025-02-19,2025-02-24,Moderate,100.0,2008,Ford,Focus,Low,Rear-end Collision,CA,Minor,Driver Side,False,Clear,Icy,,2025-02-15,2025-02-18,Parts,Repair,Erie,PA,695.1,False,1
3859,2759,4921,170,2273.93,2098.54,2108.08,2115.85,2025-02-19,2025-02-24,Moderate,100.0,2008,Ford,Focus,Low,Rear-end Collision,CA,Minor,Driver Side,False,Clear,Icy,,2025-02-15,2025-02-18,Parts,Repair,Erie,PA,695.1,False,1
3860,2759,4921,170,2536.6,1689.94,2390.25,2450.81,2025-02-19,2025-02-24,Moderate,100.0,2008,Ford,Focus,Low,Rear-end Collision,CA,Minor,Driver Side,False,Clear,Icy,,2025-02-15,2025-02-18,Towing,Supplemental,Erie,PA,695.1,False,1
3861,2760,4091,77,2933.32,2783.47,2942.6,3013.78,2026-05-29,2026-06-06,Moderate,100.0,2015,Nissan,Altima,Low,Rear-end Collision,NJ,Moderate,Rear,False,Rain,Dry,,2026-05-23,2026-05-29,Paint,Supplemental,Sacramento,CA,2217.02,False,1
3862,2761,3660,174,4971.63,7775.94,4839.97,4902.37,2025-06-28,2025-07-01,Moderate,61.9924822407146,2020,Mercedes-Benz,C-Class,High,Parking Lot Incident,CA,Moderate,Front,False,Clear,Dry,,2025-06-21,2025-06-21,Parts,Repair,Pittsburgh,PA,6641.09,False,1
3863,2761,3660,174,5954.03,5711.12,5289.28,5266.34,2025-06-28,2025-07-01,Moderate,61.9924822407146,2020,Mercedes-Benz,C-Class,High,Parking Lot Incident,CA,Moderate,Front,False,Clear,Dry,,2025-06-21,2025-06-21,Labor,Repair,Pittsburgh,PA,6641.09,False,1
3864,2762,4601,28,5467.74,3451.66,5249.47,5347.78,2025-12-31,2026-01-15,Severe,97.0071160378443,2019,Toyota,Camry,High,Rear-end Collision,FL,Severe,Rear Left Corner,False,Clear,Icy,,2025-12-27,2025-12-28,Parts,Repair,Buffalo,NY,5862.21,False,1
3865,2763,6193,22,5689.1,5634.52,5351.67,5634.6,2026-03-02,2026-03-26,Severe,100.0,2022,Honda,Civic,Low,Side Impact,TX,Total Loss,Rear,True,Ice,Dry,,2026-02-24,2026-03-01,Parts,Repair,Albany,NY,4637.53,False,1
3866,2764,3578,105,6770.91,7633.86,6920.65,6505.76,2026-02-27,2026-03-14,Severe,100.0,2013,Chevrolet,Silverado,Low,Head-on Collision,IL,Severe,Front,True,Clear,Under Construction,,2026-02-20,2026-02-26,Parts,Repair,Newark,NJ,6767.5,False,1
3867,2765,6423,218,2045.99,2610.33,1968.74,1951.63,2025-05-17,2025-05-25,Moderate,100.0,2017,Toyota,Camry,Medium,Side Impact,OH,Severe,Front Left Corner,True,Clear,Dry,,2025-05-11,2025-05-17,Parts,Repair,Erie,PA,4299.81,False,1
3868,2766,4767,214,1714.95,1366.73,1577.71,1604.65,2025-05-10,2025-05-14,Minor,90.2015223368244,2014,Jeep,Grand Cherokee,Medium,Rollover,TX,Minor,Rear Left Corner,False,Clear,Dry,CAT-2025-HAIL-TX,2025-05-02,2025-05-10,Labor,Supplemental,El Paso,TX,1632.51,False,1
3869,2767,5109,213,4063.71,2858.79,4060.13,4123.12,2026-01-09,2026-01-17,Moderate,67.52227898852644,2008,Chevrolet,Silverado,Low,Rear-end Collision,FL,Minor,Front Left Corner,True,Clear,Wet,,2026-01-04,2026-01-13,Rental,Supplemental,Raleigh,NC,1650.33,False,1
3870,2768,4778,49,835.66,807.18,838.29,882.12,2025-01-26,2025-01-28,Minor,63.94397276910431,2016,Toyota,Corolla,Medium,Side Impact,OH,Minor,Rear Left Corner,False,Snow,Wet,,2025-01-19,2025-01-23,Paint,Repair,Sacramento,CA,1221.74,False,1
3871,2769,2352,89,980.39,1278.3,993.47,962.97,2025-03-30,2025-03-31,Minor,60.80247271881268,2012,Toyota,Camry,High,Side Impact,NY,Moderate,Rear Right Corner,False,Rain,Dry,,2025-03-26,2025-03-28,Parts,Repair,Columbus,OH,2094.01,False,1
3872,2770,6104,141,5554.01,5778.6,5236.74,5217.07,2025-03-14,2025-04-09,Total Loss,89.51850450940461,2012,Nissan,Altima,Medium,Rear-end Collision,NJ,Total Loss,Rear Left Corner,False,Clear,Dry,,2025-03-11,2025-03-17,Parts,Repair,Toledo,OH,3895.3,False,1
3873,2771,1030,141,5423.34,5268.19,4744.44,4863.83,2025-05-05,2025-05-17,Moderate,82.11953716271873,2014,Mercedes-Benz,C-Class,High,Side Impact,IL,Moderate,Rear,False,Clear,Dry,,2025-05-02,2025-05-02,Paint,Repair,Toledo,OH,2414.45,False,1
3874,2771,1030,141,5143.55,6187.22,5250.76,5312.67,2025-05-05,2025-05-17,Moderate,82.11953716271873,2014,Mercedes-Benz,C-Class,High,Side Impact,IL,Moderate,Rear,False,Clear,Dry,,2025-05-02,2025-05-02,Paint,Repair,Toledo,OH,2414.45,False,1
3875,2772,3231,104,2466.23,2839.28,2248.21,2210.35,2025-04-21,2025-05-02,Moderate,55.56559636584685,2014,Chevrolet,Silverado,Low,Head-on Collision,NY,Minor,Front Right Corner,False,Clear,Wet,,2025-04-16,2025-04-21,Labor,Repair,Fresno,CA,1455.31,True,6
3876,2773,2050,152,3007.34,2296.05,2955.31,2935.11,2026-04-20,2026-04-21,Minor,98.3194919792705,2020,Mercedes-Benz,C-Class,Medium,Rear-end Collision,NJ,Minor,Front Left Corner,False,Clear,Dry,,2026-04-12,2026-04-15,Labor,Supplemental,Pittsburgh,PA,2814.01,False,1
3877,2774,1897,128,8272.28,6359.23,7326.67,7570.39,2025-02-25,2025-03-20,Total Loss,100.0,2010,Honda,Civic,Low,Parking Lot Incident,NY,Total Loss,Front,False,Clear,Debris,,2025-02-18,2025-02-22,Labor,Repair,Springfield,IL,7437.44,False,1
3878,2775,3826,152,7707.16,5629.33,7300.05,7291.79,2025-09-07,2025-10-12,Total Loss,100.0,2009,Honda,Civic,Medium,Rear-end Collision,TX,Total Loss,Driver Side,True,Clear,Dry,,2025-08-30,2025-09-07,Parts,Repair,Pittsburgh,PA,7128.65,False,1
3879,2776,4962,182,2315.6,2087.58,2078.56,2153.16,2025-10-23,2025-10-31,Moderate,94.74547195986192,2024,Subaru,Outback,Low,Side Impact,CA,Moderate,Front Right Corner,False,Clear,Dry,,2025-10-15,2025-10-21,Paint,Repair,El Paso,TX,3137.5,False,1
3880,2777,650,134,1231.87,1130.69,1191.99,1222.9,2026-01-14,2026-01-19,Minor,100.0,2022,Toyota,Corolla,Low,Head-on Collision,NY,Minor,Front,False,Clear,Icy,,2026-01-11,2026-01-18,Parts,Repair,Austin,TX,1410.79,True,3
3881,2777,650,134,1239.99,1268.1,1095.54,1096.11,2026-01-14,2026-01-19,Minor,100.0,2022,Toyota,Corolla,Low,Head-on Collision,NY,Minor,Front,False,Clear,Icy,,2026-01-11,2026-01-18,Administrative,Repair,Austin,TX,1410.79,True,3
3882,2778,26,11,3483.54,3341.04,3393.73,3235.18,2025-01-19,2025-01-27,Moderate,68.94422205388281,2019,Honda,CR-V,Low,Rear-end Collision,CA,Moderate,Rear,True,Rain,Wet,,2025-01-12,2025-01-20,Parts,Repair,Columbus,OH,2921.92,False,1
3883,2778,26,11,3777.37,4089.17,3538.79,3502.59,2025-01-19,2025-01-27,Moderate,68.94422205388281,2019,Honda,CR-V,Low,Rear-end Collision,CA,Moderate,Rear,True,Rain,Wet,,2025-01-12,2025-01-20,Rental,Repair,Columbus,OH,2921.92,False,1
3884,2779,2196,139,1847.3,1519.8,1660.99,1671.49,2025-09-28,2025-10-08,Moderate,72.24085219643037,2021,Nissan,Altima,High,Parking Lot Incident,TX,Moderate,Rear Right Corner,False,Snow,Dry,,2025-09-26,2025-10-05,Parts,Repair,Pittsburgh,PA,1955.06,False,1
3885,2780,5510,16,10659.59,11016.48,10155.69,10075.53,2025-04-01,2025-05-03,Total Loss,80.9148113134421,2023,Jeep,Grand Cherokee,Low,Side Impact,OH,Total Loss,Driver Side,True,Clear,Dry,,2025-03-24,2025-03-30,Parts,Repair,El Paso,TX,6965.95,True,5
3886,2781,6113,138,3135.83,2577.25,2758.86,2776.37,2025-07-28,2025-08-05,Moderate,93.2879105312481,2023,Toyota,Camry,Low,Rear-end Collision,NC,Moderate,Passenger Side,True,Clear,Dry,,2025-07-22,2025-07-30,Parts,Repair,Toledo,OH,3313.61,False,1
3887,2782,655,9,5506.11,7163.29,4865.66,4604.75,2025-09-30,2025-10-09,Moderate,87.91210921469616,2012,Ford,F-150,Medium,Rear-end Collision,FL,Moderate,Front,False,Ice,Dry,CAT-2025-HURR-FL,2025-09-26,2025-09-30,Rental,Repair,Tampa,FL,4333.57,False,1
3888,2783,3567,86,10466.72,11289.64,9875.96,9856.94,2026-02-25,2026-04-01,Total Loss,85.82204631283734,2017,Jeep,Grand Cherokee,Medium,Hit and Run,TX,Total Loss,Driver Side,True,Clear,Dry,,2026-02-21,2026-02-27,Parts,Repair,Austin,TX,7286.58,False,1
3889,2784,4759,217,2467.86,1792.38,2484.29,2468.54,2025-10-12,2025-10-13,Minor,79.00617801189264,2016,Toyota,Camry,High,Rear-end Collision,FL,Minor,Passenger Side,False,Ice,Wet,CAT-2025-HURR-FL,2025-10-07,2025-10-08,Paint,Supplemental,Albany,NY,1289.83,False,1
3890,2785,2704,27,6216.42,7590.08,6142.83,6483.42,2025-06-03,2025-06-17,Severe,73.89533444627838,2023,Jeep,Grand Cherokee,Low,Hit and Run,NJ,Severe,Driver Side,True,Clear,Wet,,2025-05-30,2025-06-02,Labor,Repair,Fresno,CA,5728.85,False,1
3891,2785,2704,27,6684.39,7835.45,5811.87,5802.96,2025-06-03,2025-06-17,Severe,73.89533444627838,2023,Jeep,Grand Cherokee,Low,Hit and Run,NJ,Severe,Driver Side,True,Clear,Wet,,2025-05-30,2025-06-02,Paint,Repair,Fresno,CA,5728.85,False,1
3892,2786,888,132,3856.5,1945.88,3444.51,3326.01,2026-05-01,2026-05-05,Minor,100.0,2015,BMW,3 Series,Low,Side Impact,NC,Minor,Rear Right Corner,False,Clear,Dry,,2026-04-23,2026-04-28,Labor,Supplemental,Orlando,FL,2627.29,False,1
3893,2787,3656,27,1309.92,1138.65,1314.13,1310.58,2026-01-21,2026-01-28,Minor,81.1782732072749,2021,Honda,Civic,Medium,Side Impact,NY,Minor,Front,False,Fog,Wet,,2026-01-15,2026-01-17,Towing,Repair,Fresno,CA,534.34,False,1
3894,2788,2769,116,1395.43,1217.63,1288.08,1265.51,2026-04-12,2026-04-15,Minor,76.9626887757292,2016,Toyota,Camry,Low,Parking Lot Incident,CA,Minor,Passenger Side,False,Snow,Wet,,2026-04-04,2026-04-10,Parts,Repair,Tampa,FL,1324.75,False,1
3895,2789,2659,134,2703.57,2525.49,2521.08,2413.47,2025-06-12,2025-06-17,Moderate,100.0,2014,Ford,F-150,Medium,Parking Lot Incident,OH,Moderate,Rear Right Corner,False,Snow,Dry,,2025-06-08,2025-06-11,Labor,Repair,Austin,TX,2782.27,False,1
3896,2790,3040,32,1645.7,1733.42,1566.6,1559.47,2025-12-05,2025-12-09,Minor,93.16892328854604,2025,Honda,CR-V,Medium,Rear-end Collision,OH,Minor,Front,False,Rain,Icy,,2025-11-27,2025-12-04,Parts,Repair,Albany,NY,1650.62,False,1
3897,2791,3382,111,3340.4,2959.88,3409.41,3430.32,2026-01-15,2026-01-23,Moderate,100.0,2025,Toyota,Camry,Medium,Side Impact,NC,Minor,Front,True,Clear,Dry,,2026-01-12,2026-01-17,Rental,Repair,Tampa,FL,1647.31,False,1
3898,2792,1542,144,1545.76,1017.8,1397.3,1397.89,2026-01-11,2026-01-12,Minor,95.96586539202416,2011,Honda,CR-V,Low,Side Impact,OH,Minor,Rear Left Corner,False,Clear,Wet,,2026-01-03,2026-01-10,Rental,Supplemental,Sacramento,CA,1776.94,False,1
3899,2793,3491,149,2947.9,2910.07,2860.08,2814.09,2026-01-30,2026-02-08,Moderate,100.0,2008,Toyota,Camry,Medium,Rear-end Collision,OH,Moderate,Driver Side,False,Clear,Dry,CAT-2025-WINTER-OH,2026-01-25,2026-01-26,Parts,Repair,Albany,NY,1272.08,False,1
3900,2794,166,187,797.42,933.04,763.02,740.92,2026-06-23,2026-06-29,Minor,83.98868276308883,2011,Nissan,Altima,Medium,Parking Lot Incident,NY,Minor,Rear Left Corner,False,Clear,Dry,,2026-06-17,2026-06-18,Paint,Repair,Pittsburgh,PA,1341.9,False,1
3901,2794,166,187,860.46,762.16,870.96,876.16,2026-06-23,2026-06-29,Minor,83.98868276308883,2011,Nissan,Altima,Medium,Parking Lot Incident,NY,Minor,Rear Left Corner,False,Clear,Dry,,2026-06-17,2026-06-18,Paint,Repair,Pittsburgh,PA,1341.9,False,1
3902,2795,4714,61,7482.77,6295.58,7032.05,7012.37,2025-05-31,2025-06-28,Total Loss,88.1145055162368,2012,Ford,Focus,Medium,Rear-end Collision,CA,Total Loss,Passenger Side,True,Clear,Dry,,2025-05-28,2025-06-02,Parts,Repair,Peoria,IL,7490.59,True,6
3903,2796,1092,91,1350.75,964.04,1230.39,1223.27,2025-01-28,2025-01-29,Minor,82.56473694504574,2014,Toyota,Camry,High,Side Impact,NJ,Minor,Driver Side,False,Clear,Dry,,2025-01-19,2025-01-19,Parts,Repair,Albany,NY,1549.33,False,1
3904,2797,296,203,9926.78,9763.94,9081.21,8956.64,2025-07-28,2025-08-19,Severe,93.44114010953456,2016,BMW,X5,Low,Side Impact,OH,Severe,Rear,False,Clear,Wet,,2025-07-26,2025-07-31,Labor,Repair,El Paso,TX,10068.17,True,6
3905,2798,4024,94,7712.4,6891.31,7336.73,7133.11,2025-02-20,2025-03-22,Total Loss,52.24599244777742,2018,Toyota,Camry,Low,Side Impact,CA,Total Loss,Front Left Corner,True,Clear,Debris,,2025-02-14,2025-02-22,Parts,Repair,Austin,TX,9940.02,False,1
3906,2799,1002,197,2978.58,3219.09,2769.49,2617.19,2025-03-20,2025-03-23,Minor,87.06942456516013,2025,Tesla,Model 3,Low,Head-on Collision,NY,Minor,Front,False,Snow,Icy,,2025-03-13,2025-03-15,Labor,Repair,Sacramento,CA,2030.54,False,1
3907,2799,1002,197,3030.86,2958.6,2979.72,2928.44,2025-03-20,2025-03-23,Minor,87.06942456516013,2025,Tesla,Model 3,Low,Head-on Collision,NY,Minor,Front,False,Snow,Icy,,2025-03-13,2025-03-15,Parts,Repair,Sacramento,CA,2030.54,False,1
3908,2800,795,170,4837.25,4808.27,4885.89,4803.76,2025-03-09,2025-03-29,Severe,93.67012271635808,2018,Honda,CR-V,Medium,Rear-end Collision,NY,Total Loss,Rear Left Corner,True,Rain,Debris,,2025-03-06,2025-03-10,Labor,Repair,Erie,PA,4092.51,False,1
3909,2800,795,170,4558.32,5064.38,4481.94,4193.85,2025-03-09,2025-03-29,Severe,93.67012271635808,2018,Honda,CR-V,Medium,Rear-end Collision,NY,Total Loss,Rear Left Corner,True,Rain,Debris,,2025-03-06,2025-03-10,Towing,Repair,Erie,PA,4092.51,False,1
3910,2800,795,170,7101.761014576989,4895.286845536139,5099.9,6579.704542294507,2025-03-09,2025-03-29,Severe,93.67012271635808,2018,Honda,CR-V,Medium,Rear-end Collision,NY,Total Loss,Rear Left Corner,True,Rain,Debris,,2025-03-06,2025-03-10,Labor,Repair,Erie,PA,4092.51,False,1
3911,2801,6639,24,9744.91,8748.25,9612.19,9387.94,2026-01-28,2026-03-03,Total Loss,100.0,2013,Honda,CR-V,Medium,Hit and Run,PA,Total Loss,Front Right Corner,True,Clear,Dry,,2026-01-19,2026-01-22,Paint,Repair,Sacramento,CA,7424.0,False,1
3912,2802,1239,181,2708.24,1909.36,2642.99,2593.62,2025-12-04,2025-12-15,Moderate,100.0,2017,Jeep,Grand Cherokee,High,Rear-end Collision,TX,Moderate,Rear Right Corner,True,Fog,Wet,,2025-11-28,2025-11-28,Labor,Repair,Columbus,OH,2968.05,False,1
3913,2803,4538,40,4095.43,4178.92,3966.85,3998.51,2025-10-06,2025-10-18,Moderate,100.0,2012,Jeep,Grand Cherokee,Low,Side Impact,FL,Moderate,Front,False,Clear,Dry,CAT-2025-HURR-FL,2025-09-30,2025-10-05,Labor,Repair,Jersey City,NJ,3105.24,False,1
3914,2803,4538,40,4394.37,5457.77,4003.84,4154.83,2025-10-06,2025-10-18,Moderate,100.0,2012,Jeep,Grand Cherokee,Low,Side Impact,FL,Moderate,Front,False,Clear,Dry,CAT-2025-HURR-FL,2025-09-30,2025-10-05,Labor,Repair,Jersey City,NJ,3105.24,False,1
3915,2804,1437,178,4772.42,3546.01,4887.52,4766.4,2025-11-09,2025-11-28,Severe,86.37124123621446,2016,Toyota,Camry,Medium,Side Impact,CA,Severe,Front Left Corner,False,Snow,Dry,,2025-11-05,2025-11-09,Paint,Repair,Tampa,FL,3366.97,False,1
3916,2805,1599,131,5359.94,4458.9,5139.01,5085.13,2026-03-26,2026-04-01,Moderate,93.38981669056471,2015,Mercedes-Benz,C-Class,Low,Rear-end Collision,NY,Moderate,Passenger Side,False,Clear,Icy,,2026-03-17,2026-03-20,Parts,Repair,Toledo,OH,2764.62,True,5
3917,2806,4829,84,1669.85,1996.54,1571.81,1615.47,2025-06-07,2025-06-14,Moderate,65.73623525048112,2014,Ford,Focus,Medium,Rear-end Collision,OH,Moderate,Front Left Corner,False,Clear,Icy,,2025-05-30,2025-06-02,Parts,Supplemental,Springfield,IL,2519.17,False,1
3918,2807,2052,66,2464.35,2983.88,2295.02,2322.13,2025-11-27,2025-12-12,Moderate,81.88071707461319,2016,Subaru,Outback,High,Parking Lot Incident,FL,Severe,Passenger Side,False,Wind,Under Construction,,2025-11-20,2025-11-23,Paint,Repair,Newark,NJ,2822.83,False,1
3919,2807,2052,66,2636.45,2239.59,2435.1,2526.26,2025-11-27,2025-12-12,Moderate,81.88071707461319,2016,Subaru,Outback,High,Parking Lot Incident,FL,Severe,Passenger Side,False,Wind,Under Construction,,2025-11-20,2025-11-23,Labor,Repair,Newark,NJ,2822.83,False,1
3920,2807,2052,66,2679.41,3102.99,2913.46,2598.64,2025-11-27,2025-12-12,Moderate,81.88071707461319,2016,Subaru,Outback,High,Parking Lot Incident,FL,Severe,Passenger Side,False,Wind,Under Construction,,2025-11-20,2025-11-23,Labor,Repair,Newark,NJ,2822.83,False,1
3921,2808,3701,205,1601.6,1055.76,1445.53,1444.48,2025-11-23,2025-11-28,Minor,93.93820588443258,2008,Honda,CR-V,Low,Rear-end Collision,PA,Minor,Driver Side,False,Clear,Dry,,2025-11-21,2025-11-25,Labor,Repair,Austin,TX,1023.64,False,1
3922,2808,3701,205,1343.78,1247.94,1295.92,1229.2,2025-11-23,2025-11-28,Minor,93.93820588443258,2008,Honda,CR-V,Low,Rear-end Collision,PA,Minor,Driver Side,False,Clear,Dry,,2025-11-21,2025-11-25,Parts,Repair,Austin,TX,1023.64,False,1
3923,2808,3701,205,1317.26,1447.89,1324.91,1409.04,2025-11-23,2025-11-28,Minor,93.93820588443258,2008,Honda,CR-V,Low,Rear-end Collision,PA,Minor,Driver Side,False,Clear,Dry,,2025-11-21,2025-11-25,Administrative,Repair,Austin,TX,1023.64,False,1
3924,2809,854,10,1019.89,1033.07,969.22,973.76,2025-11-14,2025-11-19,Minor,100.0,2010,Ford,Focus,High,Rear-end Collision,CA,Minor,Rear,False,Ice,Dry,,2025-11-08,2025-11-11,Parts,Repair,El Paso,TX,1107.65,False,1
3925,2809,854,10,1209.46,987.34,1070.5,1070.3,2025-11-14,2025-11-19,Minor,100.0,2010,Ford,Focus,High,Rear-end Collision,CA,Minor,Rear,False,Ice,Dry,,2025-11-08,2025-11-11,Labor,Repair,El Paso,TX,1107.65,False,1
3926,2809,854,10,1098.94,1055.43,993.16,1075.35,2025-11-14,2025-11-19,Minor,100.0,2010,Ford,Focus,High,Rear-end Collision,CA,Minor,Rear,False,Ice,Dry,,2025-11-08,2025-11-11,Parts,Repair,El Paso,TX,1107.65,False,1
3927,2810,199,43,2876.36,2236.61,2397.75,2374.91,2025-06-09,2025-06-19,Moderate,50.79488703867438,2018,Subaru,Outback,Low,Rear-end Collision,FL,Minor,Rear,False,Clear,Dry,,2025-06-02,2025-06-03,Parts,Repair,El Paso,TX,732.24,False,1
3928,2810,199,43,2743.49,2020.73,2854.31,2671.67,2025-06-09,2025-06-19,Moderate,50.79488703867438,2018,Subaru,Outback,Low,Rear-end Collision,FL,Minor,Rear,False,Clear,Dry,,2025-06-02,2025-06-03,Parts,Repair,El Paso,TX,732.24,False,1
3929,2811,725,171,1045.62,1076.04,883.38,930.24,2025-10-18,2025-10-25,Minor,88.9980852996749,2012,Subaru,Outback,Low,Rear-end Collision,GA,Minor,Front Right Corner,False,Ice,Dry,,2025-10-09,2025-10-10,Labor,Repair,Sacramento,CA,1263.47,True,6
3930,2812,1726,30,2413.87,2149.33,2416.82,2405.83,2025-03-21,2025-03-27,Moderate,83.12558446484759,2023,Ford,Focus,Low,Parking Lot Incident,TX,Severe,Rear,False,Rain,Wet,,2025-03-13,2025-03-14,Parts,Repair,Albany,NY,5132.52,False,1
3931,2812,1726,30,1862.88,1613.53,1779.84,1805.99,2025-03-21,2025-03-27,Moderate,83.12558446484759,2023,Ford,Focus,Low,Parking Lot Incident,TX,Severe,Rear,False,Rain,Wet,,2025-03-13,2025-03-14,Parts,Repair,Albany,NY,5132.52,False,1
